activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
373084,17747514,[],CHEMBL3888096,"Human Neutrophil Elastase Assay: Materials: Human neutrophil elastase was purchased from Calbiochem (Cat. No.: 324681) and the elastase substrate MeOSuc-Ala-Ala-Pro-Val-AMC from Bachem (Cat. No.: I-1270). All other materials were of the highest grade commercially available.The following buffers were used: Compound buffer: 100 mM Tris, 500 mM NaCl, adjusted to pH 7.5; Assay buffer: 100 mM Tris, 500 mM NaCl, adjusted to pH 7.5, containing 0.01% BSA. Assay conditions: Test compounds were prediluted in DMSO and subsequently in compound buffer (5% DMSO final). 5 uL, of these compound dilutions were mixed with 10 uL Neutrophil elastase (9 ng/ml in assay buffer) in a black 384 well OptiPlate (Perkin Elmer, Cat No.: 6007270) and incubated for 15 min at room temperature. Subsequently 10 uL, substrate solution in assay buffer were added (250 uM final concentration) and the plates were incubated for 60 min at room temperature. After inactivation of the enzyme, fluorescence intensities were measured at 380 nm excitation and 460 nm emission wavelengths. Each plate contains wells with a high value control (DMSO+enzyme+substrate) and wells with a low value control (DMSO+inactivated enzyme+substrate). IC50 values were estimated using a sigmoidal concentration response curve with variable slope.",B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)C1=C(C)N(c2cccc(C(F)(F)F)c2)C(=O)N(C)C1c1ccc(C#N)cc1C(=O)N1CCN(C(C)C)CC1,,,CHEMBL3886574,,2016.0,"{'bei': '15.10', 'le': '0.29', 'lle': '3.35', 'sei': '9.74'}",CHEMBL3902475,,CHEMBL3902475,8.57,0,http://www.openphacts.org/units/Nanomolar,2866142,=,37,1,=,,IC50,nM,,2.7,CHEMBL248,Homo sapiens,Leukocyte elastase,9606,,,IC50,nM,UO_0000065,,2.7
373085,17747515,[],CHEMBL3888096,"Human Neutrophil Elastase Assay: Materials: Human neutrophil elastase was purchased from Calbiochem (Cat. No.: 324681) and the elastase substrate MeOSuc-Ala-Ala-Pro-Val-AMC from Bachem (Cat. No.: I-1270). All other materials were of the highest grade commercially available.The following buffers were used: Compound buffer: 100 mM Tris, 500 mM NaCl, adjusted to pH 7.5; Assay buffer: 100 mM Tris, 500 mM NaCl, adjusted to pH 7.5, containing 0.01% BSA. Assay conditions: Test compounds were prediluted in DMSO and subsequently in compound buffer (5% DMSO final). 5 uL, of these compound dilutions were mixed with 10 uL Neutrophil elastase (9 ng/ml in assay buffer) in a black 384 well OptiPlate (Perkin Elmer, Cat No.: 6007270) and incubated for 15 min at room temperature. Subsequently 10 uL, substrate solution in assay buffer were added (250 uM final concentration) and the plates were incubated for 60 min at room temperature. After inactivation of the enzyme, fluorescence intensities were measured at 380 nm excitation and 460 nm emission wavelengths. Each plate contains wells with a high value control (DMSO+enzyme+substrate) and wells with a low value control (DMSO+inactivated enzyme+substrate). IC50 values were estimated using a sigmoidal concentration response curve with variable slope.",B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)C1=C(C)N(c2cccc(C(F)(F)F)c2)C(=O)N(C)C1c1ccc(C#N)cc1C(=O)NC1CCN(C(C)C)C1,,,CHEMBL3886574,,2016.0,"{'bei': '15.72', 'le': '0.30', 'lle': '3.65', 'sei': '9.22'}",CHEMBL3951513,,CHEMBL3951513,8.92,0,http://www.openphacts.org/units/Nanomolar,2866143,=,37,1,=,,IC50,nM,,1.2,CHEMBL248,Homo sapiens,Leukocyte elastase,9606,,,IC50,nM,UO_0000065,,1.2
373086,17747516,[],CHEMBL3888096,"Human Neutrophil Elastase Assay: Materials: Human neutrophil elastase was purchased from Calbiochem (Cat. No.: 324681) and the elastase substrate MeOSuc-Ala-Ala-Pro-Val-AMC from Bachem (Cat. No.: I-1270). All other materials were of the highest grade commercially available.The following buffers were used: Compound buffer: 100 mM Tris, 500 mM NaCl, adjusted to pH 7.5; Assay buffer: 100 mM Tris, 500 mM NaCl, adjusted to pH 7.5, containing 0.01% BSA. Assay conditions: Test compounds were prediluted in DMSO and subsequently in compound buffer (5% DMSO final). 5 uL, of these compound dilutions were mixed with 10 uL Neutrophil elastase (9 ng/ml in assay buffer) in a black 384 well OptiPlate (Perkin Elmer, Cat No.: 6007270) and incubated for 15 min at room temperature. Subsequently 10 uL, substrate solution in assay buffer were added (250 uM final concentration) and the plates were incubated for 60 min at room temperature. After inactivation of the enzyme, fluorescence intensities were measured at 380 nm excitation and 460 nm emission wavelengths. Each plate contains wells with a high value control (DMSO+enzyme+substrate) and wells with a low value control (DMSO+inactivated enzyme+substrate). IC50 values were estimated using a sigmoidal concentration response curve with variable slope.",B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)C1=C(C)N(c2cccc(C(F)(F)F)c2)C(=O)N(C)C1c1ccc(C#N)cc1C(=O)NCCN(C)C,,,CHEMBL3886574,,2016.0,,CHEMBL3925117,,CHEMBL3925117,,0,http://www.openphacts.org/units/Nanomolar,2866144,<,37,1,<,,IC50,nM,,1.0,CHEMBL248,Homo sapiens,Leukocyte elastase,9606,,,IC50,nM,UO_0000065,,1.0
373087,17747517,[],CHEMBL3888096,"Human Neutrophil Elastase Assay: Materials: Human neutrophil elastase was purchased from Calbiochem (Cat. No.: 324681) and the elastase substrate MeOSuc-Ala-Ala-Pro-Val-AMC from Bachem (Cat. No.: I-1270). All other materials were of the highest grade commercially available.The following buffers were used: Compound buffer: 100 mM Tris, 500 mM NaCl, adjusted to pH 7.5; Assay buffer: 100 mM Tris, 500 mM NaCl, adjusted to pH 7.5, containing 0.01% BSA. Assay conditions: Test compounds were prediluted in DMSO and subsequently in compound buffer (5% DMSO final). 5 uL, of these compound dilutions were mixed with 10 uL Neutrophil elastase (9 ng/ml in assay buffer) in a black 384 well OptiPlate (Perkin Elmer, Cat No.: 6007270) and incubated for 15 min at room temperature. Subsequently 10 uL, substrate solution in assay buffer were added (250 uM final concentration) and the plates were incubated for 60 min at room temperature. After inactivation of the enzyme, fluorescence intensities were measured at 380 nm excitation and 460 nm emission wavelengths. Each plate contains wells with a high value control (DMSO+enzyme+substrate) and wells with a low value control (DMSO+inactivated enzyme+substrate). IC50 values were estimated using a sigmoidal concentration response curve with variable slope.",B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)C1=C(C)N(c2cccc(C(F)(F)F)c2)C(=O)N(C)C1c1ccc(C#N)cc1C(=O)N1CC[C@@H](N)C1,,,CHEMBL3886574,,2016.0,,CHEMBL4111333,,CHEMBL4111333,,0,http://www.openphacts.org/units/Nanomolar,2866145,<,37,1,<,,IC50,nM,,1.0,CHEMBL248,Homo sapiens,Leukocyte elastase,9606,,,IC50,nM,UO_0000065,,1.0
373088,17747518,[],CHEMBL3888096,"Human Neutrophil Elastase Assay: Materials: Human neutrophil elastase was purchased from Calbiochem (Cat. No.: 324681) and the elastase substrate MeOSuc-Ala-Ala-Pro-Val-AMC from Bachem (Cat. No.: I-1270). All other materials were of the highest grade commercially available.The following buffers were used: Compound buffer: 100 mM Tris, 500 mM NaCl, adjusted to pH 7.5; Assay buffer: 100 mM Tris, 500 mM NaCl, adjusted to pH 7.5, containing 0.01% BSA. Assay conditions: Test compounds were prediluted in DMSO and subsequently in compound buffer (5% DMSO final). 5 uL, of these compound dilutions were mixed with 10 uL Neutrophil elastase (9 ng/ml in assay buffer) in a black 384 well OptiPlate (Perkin Elmer, Cat No.: 6007270) and incubated for 15 min at room temperature. Subsequently 10 uL, substrate solution in assay buffer were added (250 uM final concentration) and the plates were incubated for 60 min at room temperature. After inactivation of the enzyme, fluorescence intensities were measured at 380 nm excitation and 460 nm emission wavelengths. Each plate contains wells with a high value control (DMSO+enzyme+substrate) and wells with a low value control (DMSO+inactivated enzyme+substrate). IC50 values were estimated using a sigmoidal concentration response curve with variable slope.",B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)C1=C(C)N(c2cccc(C(F)(F)F)c2)C(=O)N(C)C1c1ccc(C#N)cc1C(=O)N1CC[C@H](N)C1,,,CHEMBL3886574,,2016.0,,CHEMBL3931391,,CHEMBL3931391,,0,http://www.openphacts.org/units/Nanomolar,2866146,<,37,1,<,,IC50,nM,,1.0,CHEMBL248,Homo sapiens,Leukocyte elastase,9606,,,IC50,nM,UO_0000065,,1.0
373089,17747519,[],CHEMBL3888096,"Human Neutrophil Elastase Assay: Materials: Human neutrophil elastase was purchased from Calbiochem (Cat. No.: 324681) and the elastase substrate MeOSuc-Ala-Ala-Pro-Val-AMC from Bachem (Cat. No.: I-1270). All other materials were of the highest grade commercially available.The following buffers were used: Compound buffer: 100 mM Tris, 500 mM NaCl, adjusted to pH 7.5; Assay buffer: 100 mM Tris, 500 mM NaCl, adjusted to pH 7.5, containing 0.01% BSA. Assay conditions: Test compounds were prediluted in DMSO and subsequently in compound buffer (5% DMSO final). 5 uL, of these compound dilutions were mixed with 10 uL Neutrophil elastase (9 ng/ml in assay buffer) in a black 384 well OptiPlate (Perkin Elmer, Cat No.: 6007270) and incubated for 15 min at room temperature. Subsequently 10 uL, substrate solution in assay buffer were added (250 uM final concentration) and the plates were incubated for 60 min at room temperature. After inactivation of the enzyme, fluorescence intensities were measured at 380 nm excitation and 460 nm emission wavelengths. Each plate contains wells with a high value control (DMSO+enzyme+substrate) and wells with a low value control (DMSO+inactivated enzyme+substrate). IC50 values were estimated using a sigmoidal concentration response curve with variable slope.",B,,,BAO_0000190,BAO_0000357,single protein format,CNCCN(C)C(=O)c1cc(C#N)ccc1C1C(C(C)=O)=C(C)N(c2cccc(C(F)(F)F)c2)C(=O)N1C,,,CHEMBL3886574,,2016.0,,CHEMBL3908475,,CHEMBL3908475,,0,http://www.openphacts.org/units/Nanomolar,2866147,<,37,1,<,,IC50,nM,,1.0,CHEMBL248,Homo sapiens,Leukocyte elastase,9606,,,IC50,nM,UO_0000065,,1.0
373090,17747520,[],CHEMBL3888096,"Human Neutrophil Elastase Assay: Materials: Human neutrophil elastase was purchased from Calbiochem (Cat. No.: 324681) and the elastase substrate MeOSuc-Ala-Ala-Pro-Val-AMC from Bachem (Cat. No.: I-1270). All other materials were of the highest grade commercially available.The following buffers were used: Compound buffer: 100 mM Tris, 500 mM NaCl, adjusted to pH 7.5; Assay buffer: 100 mM Tris, 500 mM NaCl, adjusted to pH 7.5, containing 0.01% BSA. Assay conditions: Test compounds were prediluted in DMSO and subsequently in compound buffer (5% DMSO final). 5 uL, of these compound dilutions were mixed with 10 uL Neutrophil elastase (9 ng/ml in assay buffer) in a black 384 well OptiPlate (Perkin Elmer, Cat No.: 6007270) and incubated for 15 min at room temperature. Subsequently 10 uL, substrate solution in assay buffer were added (250 uM final concentration) and the plates were incubated for 60 min at room temperature. After inactivation of the enzyme, fluorescence intensities were measured at 380 nm excitation and 460 nm emission wavelengths. Each plate contains wells with a high value control (DMSO+enzyme+substrate) and wells with a low value control (DMSO+inactivated enzyme+substrate). IC50 values were estimated using a sigmoidal concentration response curve with variable slope.",B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)C1=C(C)N(c2cccc(C(F)(F)F)c2)C(=O)N(C)C1c1ccc(C#N)cc1C(=O)NCC(C)(C)N,,,CHEMBL3886574,,2016.0,,CHEMBL3941447,,CHEMBL3941447,,0,http://www.openphacts.org/units/Nanomolar,2866148,<,37,1,<,,IC50,nM,,1.0,CHEMBL248,Homo sapiens,Leukocyte elastase,9606,,,IC50,nM,UO_0000065,,1.0
373091,17747521,[],CHEMBL3888096,"Human Neutrophil Elastase Assay: Materials: Human neutrophil elastase was purchased from Calbiochem (Cat. No.: 324681) and the elastase substrate MeOSuc-Ala-Ala-Pro-Val-AMC from Bachem (Cat. No.: I-1270). All other materials were of the highest grade commercially available.The following buffers were used: Compound buffer: 100 mM Tris, 500 mM NaCl, adjusted to pH 7.5; Assay buffer: 100 mM Tris, 500 mM NaCl, adjusted to pH 7.5, containing 0.01% BSA. Assay conditions: Test compounds were prediluted in DMSO and subsequently in compound buffer (5% DMSO final). 5 uL, of these compound dilutions were mixed with 10 uL Neutrophil elastase (9 ng/ml in assay buffer) in a black 384 well OptiPlate (Perkin Elmer, Cat No.: 6007270) and incubated for 15 min at room temperature. Subsequently 10 uL, substrate solution in assay buffer were added (250 uM final concentration) and the plates were incubated for 60 min at room temperature. After inactivation of the enzyme, fluorescence intensities were measured at 380 nm excitation and 460 nm emission wavelengths. Each plate contains wells with a high value control (DMSO+enzyme+substrate) and wells with a low value control (DMSO+inactivated enzyme+substrate). IC50 values were estimated using a sigmoidal concentration response curve with variable slope.",B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)C1=C(C)N(c2cccc(C(F)(F)F)c2)C(=O)N(C)C1c1ccc(C#N)cc1C(=O)N1CC2CC1CN2,,,CHEMBL3886574,,2016.0,"{'bei': '15.38', 'le': '0.29', 'lle': '4.03', 'sei': '8.55'}",CHEMBL3941173,,CHEMBL3941173,8.27,0,http://www.openphacts.org/units/Nanomolar,2866149,=,37,1,=,,IC50,nM,,5.4,CHEMBL248,Homo sapiens,Leukocyte elastase,9606,,,IC50,nM,UO_0000065,,5.4
373092,17747522,[],CHEMBL3888096,"Human Neutrophil Elastase Assay: Materials: Human neutrophil elastase was purchased from Calbiochem (Cat. No.: 324681) and the elastase substrate MeOSuc-Ala-Ala-Pro-Val-AMC from Bachem (Cat. No.: I-1270). All other materials were of the highest grade commercially available.The following buffers were used: Compound buffer: 100 mM Tris, 500 mM NaCl, adjusted to pH 7.5; Assay buffer: 100 mM Tris, 500 mM NaCl, adjusted to pH 7.5, containing 0.01% BSA. Assay conditions: Test compounds were prediluted in DMSO and subsequently in compound buffer (5% DMSO final). 5 uL, of these compound dilutions were mixed with 10 uL Neutrophil elastase (9 ng/ml in assay buffer) in a black 384 well OptiPlate (Perkin Elmer, Cat No.: 6007270) and incubated for 15 min at room temperature. Subsequently 10 uL, substrate solution in assay buffer were added (250 uM final concentration) and the plates were incubated for 60 min at room temperature. After inactivation of the enzyme, fluorescence intensities were measured at 380 nm excitation and 460 nm emission wavelengths. Each plate contains wells with a high value control (DMSO+enzyme+substrate) and wells with a low value control (DMSO+inactivated enzyme+substrate). IC50 values were estimated using a sigmoidal concentration response curve with variable slope.",B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)C1=C(C)N(c2cccc(C(F)(F)F)c2)C(=O)N(C)C1c1ccc(C#N)cc1C(=O)N1CCNC(C)C1,,,CHEMBL3886574,,2016.0,"{'bei': '15.47', 'le': '0.29', 'lle': '3.86', 'sei': '8.63'}",CHEMBL3980996,,CHEMBL3980996,8.35,0,http://www.openphacts.org/units/Nanomolar,2866150,=,37,1,=,,IC50,nM,,4.5,CHEMBL248,Homo sapiens,Leukocyte elastase,9606,,,IC50,nM,UO_0000065,,4.5
373093,17747523,[],CHEMBL3888096,"Human Neutrophil Elastase Assay: Materials: Human neutrophil elastase was purchased from Calbiochem (Cat. No.: 324681) and the elastase substrate MeOSuc-Ala-Ala-Pro-Val-AMC from Bachem (Cat. No.: I-1270). All other materials were of the highest grade commercially available.The following buffers were used: Compound buffer: 100 mM Tris, 500 mM NaCl, adjusted to pH 7.5; Assay buffer: 100 mM Tris, 500 mM NaCl, adjusted to pH 7.5, containing 0.01% BSA. Assay conditions: Test compounds were prediluted in DMSO and subsequently in compound buffer (5% DMSO final). 5 uL, of these compound dilutions were mixed with 10 uL Neutrophil elastase (9 ng/ml in assay buffer) in a black 384 well OptiPlate (Perkin Elmer, Cat No.: 6007270) and incubated for 15 min at room temperature. Subsequently 10 uL, substrate solution in assay buffer were added (250 uM final concentration) and the plates were incubated for 60 min at room temperature. After inactivation of the enzyme, fluorescence intensities were measured at 380 nm excitation and 460 nm emission wavelengths. Each plate contains wells with a high value control (DMSO+enzyme+substrate) and wells with a low value control (DMSO+inactivated enzyme+substrate). IC50 values were estimated using a sigmoidal concentration response curve with variable slope.",B,,,BAO_0000190,BAO_0000357,single protein format,CN[C@H]1CCN(C(=O)c2cc(C#N)ccc2C2C(C(C)=O)=C(C)N(c3cccc(C(F)(F)F)c3)C(=O)N2C)C1,,,CHEMBL3886574,,2016.0,"{'bei': '16.53', 'le': '0.31', 'lle': '4.43', 'sei': '9.22'}",CHEMBL3952171,,CHEMBL3952171,8.92,0,http://www.openphacts.org/units/Nanomolar,2866151,=,37,1,=,,IC50,nM,,1.2,CHEMBL248,Homo sapiens,Leukocyte elastase,9606,,,IC50,nM,UO_0000065,,1.2
373094,17747524,[],CHEMBL3888096,"Human Neutrophil Elastase Assay: Materials: Human neutrophil elastase was purchased from Calbiochem (Cat. No.: 324681) and the elastase substrate MeOSuc-Ala-Ala-Pro-Val-AMC from Bachem (Cat. No.: I-1270). All other materials were of the highest grade commercially available.The following buffers were used: Compound buffer: 100 mM Tris, 500 mM NaCl, adjusted to pH 7.5; Assay buffer: 100 mM Tris, 500 mM NaCl, adjusted to pH 7.5, containing 0.01% BSA. Assay conditions: Test compounds were prediluted in DMSO and subsequently in compound buffer (5% DMSO final). 5 uL, of these compound dilutions were mixed with 10 uL Neutrophil elastase (9 ng/ml in assay buffer) in a black 384 well OptiPlate (Perkin Elmer, Cat No.: 6007270) and incubated for 15 min at room temperature. Subsequently 10 uL, substrate solution in assay buffer were added (250 uM final concentration) and the plates were incubated for 60 min at room temperature. After inactivation of the enzyme, fluorescence intensities were measured at 380 nm excitation and 460 nm emission wavelengths. Each plate contains wells with a high value control (DMSO+enzyme+substrate) and wells with a low value control (DMSO+inactivated enzyme+substrate). IC50 values were estimated using a sigmoidal concentration response curve with variable slope.",B,,,BAO_0000190,BAO_0000357,single protein format,CCOC(=O)C1=C(C)N(c2cccc(C(F)(F)F)c2)C(=O)N(C)C1c1ccc(C#N)cc1C(=O)N(C)C,,,CHEMBL3886574,,2016.0,,CHEMBL3948519,,CHEMBL3948519,,0,http://www.openphacts.org/units/Nanomolar,2866152,<,37,1,<,,IC50,nM,,1.0,CHEMBL248,Homo sapiens,Leukocyte elastase,9606,,,IC50,nM,UO_0000065,,1.0
